head	reason	batch_id
望梅止渴	no_gradable_opposite	len4-b03-20260715
木本植物	no_gradable_opposite	len4-b03-20260715
木管樂器	no_gradable_opposite	len4-b04-20260715
未成年人	no_gradable_opposite	len4-b01-20260715
末梢神經	no_gradable_opposite	len4-b04-20260715
本位主義	no_gradable_opposite	len4-b04-20260715
本本主義	no_gradable_opposite	len4-b04-20260715
杖頭木偶	no_gradable_opposite	len4-b05-20260715
東南西北	no_gradable_opposite	len4-b01-20260715
東西南北	no_gradable_opposite	len4-b02-20260715
核反應堆	no_gradable_opposite	len4-b03-20260715
核子武器	no_gradable_opposite	len4-b05-20260715
核工業部	no_gradable_opposite	len4-b05-20260715
格林威治	proper_name_or_deixis	len4-b06-20260715
格魯吉亞	proper_name_or_deixis	len4-b01-20260715
桃色新聞	no_gradable_opposite	len4-b04-20260715
條件刺激	no_gradable_opposite	len4-b05-20260715
棘皮動物	no_gradable_opposite	len4-b05-20260715
植物纖維	no_gradable_opposite	len4-b02-20260715
楔形文字	no_gradable_opposite	len4-b04-20260715
楚漢相爭	no_gradable_opposite	len4-b04-20260715
榮宗耀祖	no_gradable_opposite	len4-b05-20260715
榮譽軍人	no_gradable_opposite	len4-b05-20260715
樂觀主義	no_gradable_opposite	len4-b02-20260715
標題音樂	no_gradable_opposite	len4-b05-20260715
標點符號	no_gradable_opposite	len4-b01-20260715
機器翻譯	no_gradable_opposite	len4-b02-20260715
機會主義	no_gradable_opposite	len4-b02-20260715
機械運動	no_gradable_opposite	len4-b03-20260715
機關刊物	no_gradable_opposite	len4-b05-20260715
橡皮圖章	no_gradable_opposite	len4-b05-20260715
歇斯底里	no_gradable_opposite	len4-b01-20260715
歐姆定律	no_gradable_opposite	len4-b04-20260715
正月初一	no_gradable_opposite	len4-b02-20260715
正當防衞	no_gradable_opposite	len4-b06-20260715
武俠小説	no_gradable_opposite	len4-b06-20260715
武裝力量	no_gradable_opposite	len4-b01-20260715
武裝部隊	no_gradable_opposite	len4-b03-20260715
歷史學家	no_gradable_opposite	len4-b01-20260715
歸根到底	no_gradable_opposite	len4-b01-20260715
歸根結底	no_gradable_opposite	len4-b01-20260715
殖民主義	no_gradable_opposite	len4-b02-20260715
殘酷無情	no_gradable_opposite	len4-b03-20260715
殺身之禍	no_gradable_opposite	len4-b02-20260715
比較價格	no_gradable_opposite	len4-b01-20260715
毛細現象	no_gradable_opposite	len4-b05-20260715
毛細血管	no_gradable_opposite	len4-b01-20260715
民主黨派	no_gradable_opposite	len4-b01-20260715
民事權利	no_gradable_opposite	len4-b02-20260715
民族主義	no_gradable_opposite	len4-b01-20260715
民族形式	no_gradable_opposite	len4-b04-20260715
民族自決	no_gradable_opposite	len4-b04-20260715
民族英雄	no_gradable_opposite	len4-b01-20260715
民權主義	no_gradable_opposite	len4-b05-20260715
民生主義	no_gradable_opposite	len4-b04-20260715
民脂民膏	no_gradable_opposite	len4-b04-20260715
氣象衞星	no_gradable_opposite	len4-b06-20260715
氯丁橡膠	no_gradable_opposite	len4-b03-20260715
水利工程	no_gradable_opposite	len4-b01-20260715
水利樞紐	no_gradable_opposite	len4-b02-20260715
水力發電	no_gradable_opposite	len4-b02-20260715
水土保持	no_gradable_opposite	len4-b01-20260715
永久磁鐵	no_gradable_opposite	len4-b04-20260715
求之不得	no_gradable_opposite	len4-b02-20260715
油料作物	no_gradable_opposite	len4-b03-20260715
油鹽醬醋	no_gradable_opposite	len4-b02-20260715
治外法權	no_gradable_opposite	len4-b05-20260715
法定人數	no_gradable_opposite	len4-b04-20260715
法蘭克福	proper_name_or_deixis	len4-b06-20260715
泡沫塑料	no_gradable_opposite	len4-b02-20260715
波多黎各	proper_name_or_deixis	len4-b02-20260715
波羅的海	proper_name_or_deixis	len4-b02-20260715
泰山鴻毛	no_gradable_opposite	len4-b05-20260715
泱泱大國	no_gradable_opposite	len4-b03-20260715
洞房花燭	no_gradable_opposite	len4-b02-20260715
津巴布韋	proper_name_or_deixis	len4-b02-20260715
洪都拉斯	proper_name_or_deixis	len4-b01-20260715
洲際導彈	no_gradable_opposite	len4-b02-20260715
流動資金	no_gradable_opposite	len4-b01-20260715
流水作業	no_gradable_opposite	len4-b06-20260715
浮動匯率	no_gradable_opposite	len4-b03-20260715
浮游生物	no_gradable_opposite	len4-b03-20260715
海洋生物	no_gradable_opposite	len4-b02-20260715
消化系統	no_gradable_opposite	len4-b01-20260715
消費資料	no_gradable_opposite	len4-b05-20260715
淚流滿面	no_gradable_opposite	len4-b01-20260715
深受其害	no_gradable_opposite	len4-b06-20260715
深水炸彈	no_gradable_opposite	len4-b04-20260715
深耕細作	no_gradable_opposite	len4-b05-20260715
清清白白	no_gradable_opposite	len4-b03-20260715
渙然冰釋	no_gradable_opposite	len4-b05-20260715
温得和克	proper_name_or_deixis	len4-b06-20260715
渺無音信	no_gradable_opposite	len4-b05-20260715
滑車神經	no_gradable_opposite	len4-b05-20260715
滔天大罪	no_gradable_opposite	len4-b04-20260715
滾動軸承	no_gradable_opposite	len4-b02-20260715
滾柱軸承	no_gradable_opposite	len4-b05-20260715
滾珠軸承	no_gradable_opposite	len4-b03-20260715
火山地震	no_gradable_opposite	len4-b05-20260715
炎黃子孫	no_gradable_opposite	len4-b01-20260715
炒買炒賣	no_gradable_opposite	len4-b05-20260715
為時過早	no_gradable_opposite	len4-b06-20260715
烏茲別克	proper_name_or_deixis	len4-b03-20260715
烏蘭巴託	proper_name_or_deixis	len4-b06-20260715
烏魯木齊	proper_name_or_deixis	len4-b06-20260715
無可置疑	no_gradable_opposite	len4-b03-20260715
無名腫毒	no_gradable_opposite	len4-b06-20260715
無定形碳	no_gradable_opposite	len4-b05-20260715
無庸置疑	no_gradable_opposite	len4-b04-20260715
無形損耗	no_gradable_opposite	len4-b05-20260715
無性生殖	no_gradable_opposite	len4-b04-20260715
無性雜交	no_gradable_opposite	len4-b05-20260715
無所不能	no_gradable_opposite	len4-b01-20260715
無期徒刑	no_gradable_opposite	len4-b01-20260715
無機化學	no_gradable_opposite	len4-b02-20260715
無機肥料	no_gradable_opposite	len4-b05-20260715
無煙火藥	no_gradable_opposite	len4-b05-20260715
無私無畏	no_gradable_opposite	len4-b04-20260715
無線電台	no_gradable_opposite	len4-b06-20260715
無線電話	no_gradable_opposite	len4-b03-20260715
無論如何	no_gradable_opposite	len4-b01-20260715
無軌電車	no_gradable_opposite	len4-b04-20260715
無限公司	no_gradable_opposite	len4-b04-20260715
熱帶雨林	no_gradable_opposite	len4-b01-20260715
熱核反應	no_gradable_opposite	len4-b05-20260715
熱核武器	no_gradable_opposite	len4-b05-20260715
熱脹冷縮	no_gradable_opposite	len4-b03-20260715
燃氣輪機	no_gradable_opposite	len4-b03-20260715
營養元素	no_gradable_opposite	len4-b02-20260715
爬行動物	no_gradable_opposite	len4-b02-20260715
牛頭馬面	no_gradable_opposite	len4-b03-20260715
牛鬼蛇神	no_gradable_opposite	len4-b03-20260715
物價指數	no_gradable_opposite	len4-b01-20260715
物化勞動	no_gradable_opposite	len4-b05-20260715
物理學家	no_gradable_opposite	len4-b01-20260715
物理性質	no_gradable_opposite	len4-b02-20260715
物理療法	no_gradable_opposite	len4-b03-20260715
物理變化	no_gradable_opposite	len4-b04-20260715
物質損耗	no_gradable_opposite	len4-b06-20260715
物質文明	no_gradable_opposite	len4-b01-20260715
特惠關税	no_gradable_opposite	len4-b06-20260715
特殊教育	no_gradable_opposite	len4-b01-20260715
特種部隊	no_gradable_opposite	len4-b01-20260715
犁庭掃閭	no_gradable_opposite	len4-b06-20260715
狗皮膏藥	no_gradable_opposite	len4-b04-20260715
猴年馬月	no_gradable_opposite	len4-b03-20260715
獨到之處	no_gradable_opposite	len4-b02-20260715
獨夫民賊	no_gradable_opposite	len4-b05-20260715
玉潔冰清	no_gradable_opposite	len4-b04-20260715
王母娘娘	proper_name_or_deixis	len4-b02-20260715
玻利維亞	proper_name_or_deixis	len4-b02-20260715
珠穆朗瑪	proper_name_or_deixis	len4-b02-20260715
現代主義	no_gradable_opposite	len4-b01-20260715
理工大學	no_gradable_opposite	len4-b01-20260715
理工學院	no_gradable_opposite	len4-b01-20260715
理性認識	no_gradable_opposite	len4-b03-20260715
理想主義	no_gradable_opposite	len4-b01-20260715
琴棋書畫	no_gradable_opposite	len4-b02-20260715
瑞士法郎	proper_name_or_deixis	len4-b03-20260715
環境保護	no_gradable_opposite	len4-b01-20260715
環境衞生	no_gradable_opposite	len4-b06-20260715
環氧樹脂	no_gradable_opposite	len4-b01-20260715
環狀軟骨	no_gradable_opposite	len4-b06-20260715
環節動物	no_gradable_opposite	len4-b05-20260715
瓦釜雷鳴	no_gradable_opposite	len4-b05-20260715
生兒育女	no_gradable_opposite	len4-b04-20260715
生態學家	no_gradable_opposite	len4-b04-20260715
生殖細胞	no_gradable_opposite	len4-b03-20260715
生活資料	no_gradable_opposite	len4-b03-20260715
生物學家	no_gradable_opposite	len4-b02-20260715
生物武器	no_gradable_opposite	len4-b04-20260715
生物製品	no_gradable_opposite	len4-b01-20260715
生物防治	no_gradable_opposite	len4-b02-20260715
生物電流	no_gradable_opposite	len4-b04-20260715
生猛海鮮	no_gradable_opposite	len4-b06-20260715
生理學家	no_gradable_opposite	len4-b04-20260715
生理鹽水	no_gradable_opposite	len4-b02-20260715
生產基金	no_gradable_opposite	len4-b05-20260715
生產工具	no_gradable_opposite	len4-b03-20260715
生產資料	no_gradable_opposite	len4-b01-20260715
生產關係	no_gradable_opposite	len4-b01-20260715
生花之筆	no_gradable_opposite	len4-b06-20260715
產業工人	no_gradable_opposite	len4-b03-20260715
用武之地	no_gradable_opposite	len4-b01-20260715
田野工作	no_gradable_opposite	len4-b05-20260715
田間管理	no_gradable_opposite	len4-b02-20260715
由來已久	no_gradable_opposite	len4-b01-20260715
由此可見	no_gradable_opposite	len4-b01-20260715
由此看來	no_gradable_opposite	len4-b03-20260715
甲殼動物	no_gradable_opposite	len4-b04-20260715
甲狀軟骨	no_gradable_opposite	len4-b05-20260715
男女老少	no_gradable_opposite	len4-b01-20260715
男女老幼	no_gradable_opposite	len4-b03-20260715
男男女女	no_gradable_opposite	len4-b01-20260715
異戊橡膠	no_gradable_opposite	len4-b05-20260715
痛定思痛	no_gradable_opposite	len4-b02-20260715
發號施令	no_gradable_opposite	len4-b02-20260715
白俄羅斯	proper_name_or_deixis	len4-b01-20260715
白熾電燈	no_gradable_opposite	len4-b06-20260715
白話文學	no_gradable_opposite	len4-b05-20260715
百事可樂	proper_name_or_deixis	len4-b01-20260715
百戰百勝	no_gradable_opposite	len4-b03-20260715
百科全書	no_gradable_opposite	len4-b01-20260715
百貨公司	no_gradable_opposite	campaign-b10-20260714
百貨商店	no_gradable_opposite	len4-b02-20260715
皮下組織	no_gradable_opposite	len4-b01-20260715
目無法紀	no_gradable_opposite	len4-b05-20260715
直升飛機	no_gradable_opposite	len4-b01-20260715
直屬機關	no_gradable_opposite	len4-b06-20260715
直布羅陀	proper_name_or_deixis	len4-b03-20260715
相對主義	no_gradable_opposite	len4-b04-20260715
相對濕度	no_gradable_opposite	len4-b06-20260715
相對而言	no_gradable_opposite	len4-b01-20260715
相比之下	no_gradable_opposite	len4-b01-20260715
相沿成習	no_gradable_opposite	len4-b05-20260715
看守政府	no_gradable_opposite	len4-b06-20260715
看風使舵	no_gradable_opposite	len4-b05-20260715
睡眠療法	no_gradable_opposite	len4-b05-20260715
矢口抵賴	no_gradable_opposite	len4-b06-20260715
知名人士	no_gradable_opposite	len4-b01-20260715
知己知彼	no_gradable_opposite	len4-b01-20260715
知識分子	no_gradable_opposite	len4-b01-20260715
知識產權	no_gradable_opposite	campaign-b10-20260714
知識青年	no_gradable_opposite	len4-b02-20260715
短篇小説	no_gradable_opposite	len4-b06-20260715
短線產品	no_gradable_opposite	len4-b05-20260715
石蕊試紙	no_gradable_opposite	len4-b05-20260715
硝化甘油	no_gradable_opposite	len4-b05-20260715
硝酸甘油	no_gradable_opposite	len4-b03-20260715
硫化橡膠	no_gradable_opposite	len4-b04-20260715
社會存在	no_gradable_opposite	len4-b02-20260715
社會效益	no_gradable_opposite	len4-b01-20260715
社會教育	no_gradable_opposite	len4-b02-20260715
祖傳秘方	no_gradable_opposite	len4-b06-20260715
神經中樞	no_gradable_opposite	len4-b03-20260715
神經末梢	no_gradable_opposite	len4-b01-20260715
神經系統	no_gradable_opposite	len4-b01-20260715
神經細胞	no_gradable_opposite	len4-b02-20260715
神經衰弱	no_gradable_opposite	len4-b01-20260715
票房價值	no_gradable_opposite	len4-b05-20260715
禮儀之邦	no_gradable_opposite	len4-b03-20260715
私立學校	no_gradable_opposite	len4-b01-20260715
秋收起義	no_gradable_opposite	len4-b03-20260715
科學主義	no_gradable_opposite	len4-b03-20260715
秦樓楚館	no_gradable_opposite	len4-b05-20260715
稀土元素	no_gradable_opposite	len4-b02-20260715
稀有元素	no_gradable_opposite	len4-b05-20260715
稀有金屬	no_gradable_opposite	len4-b02-20260715
稍勝一籌	no_gradable_opposite	len4-b05-20260715
穆罕默德	proper_name_or_deixis	len4-b01-20260715
空中小姐	no_gradable_opposite	len4-b03-20260715
空地導彈	no_gradable_opposite	len4-b06-20260715
空氣軸承	no_gradable_opposite	len4-b06-20260715
空空導彈	no_gradable_opposite	len4-b03-20260715
空空洞洞	no_gradable_opposite	len4-b04-20260715
立克次體	no_gradable_opposite	len4-b04-20260715
立法委員	no_gradable_opposite	len4-b04-20260715
立體幾何	no_gradable_opposite	len4-b03-20260715
章回小説	no_gradable_opposite	len4-b06-20260715
童男童女	no_gradable_opposite	len4-b04-20260715
第一產業	no_gradable_opposite	len4-b02-20260715
第二產業	no_gradable_opposite	len4-b02-20260715
等因奉此	no_gradable_opposite	len4-b05-20260715
等差數列	no_gradable_opposite	len4-b04-20260715
等比數列	no_gradable_opposite	len4-b04-20260715
等比級數	no_gradable_opposite	len4-b05-20260715
等離子體	no_gradable_opposite	len4-b01-20260715
管絃樂團	no_gradable_opposite	len4-b03-20260715
節肢動物	no_gradable_opposite	len4-b03-20260715
簡化漢字	no_gradable_opposite	len4-b04-20260715
粥少僧多	no_gradable_opposite	len4-b05-20260715
精神文明	no_gradable_opposite	len4-b01-20260715
精神衰弱	no_gradable_opposite	len4-b04-20260715
精衞填海	no_gradable_opposite	len4-b06-20260715
糧食作物	no_gradable_opposite	len4-b02-20260715
紀念郵票	no_gradable_opposite	len4-b02-20260715
紅不稜登	no_gradable_opposite	len4-b06-20260715
紅十字會	proper_name_or_deixis	len4-b01-20260715
紅白喜事	no_gradable_opposite	len4-b03-20260715
紈絝子弟	no_gradable_opposite	len4-b02-20260715
納米比亞	proper_name_or_deixis	len4-b03-20260715
細菌武器	no_gradable_opposite	len4-b05-20260715
細菌肥料	no_gradable_opposite	len4-b06-20260715
組合音響	no_gradable_opposite	len4-b02-20260715
組成部分	no_gradable_opposite	len4-b01-20260715
組織生活	no_gradable_opposite	len4-b02-20260715
結核桿菌	no_gradable_opposite	len4-b03-20260715
結球甘藍	no_gradable_opposite	len4-b05-20260715
絕對温度	no_gradable_opposite	len4-b06-20260715
絕對濕度	no_gradable_opposite	len4-b06-20260715
絕對觀念	no_gradable_opposite	len4-b05-20260715
絕對零度	no_gradable_opposite	len4-b03-20260715
絕對高度	no_gradable_opposite	len4-b05-20260715
統一戰線	no_gradable_opposite	len4-b01-20260715
統治階級	no_gradable_opposite	len4-b01-20260715
絲綢之路	proper_name_or_deixis	len4-b01-20260715
經濟作物	no_gradable_opposite	len4-b01-20260715
經濟危機	no_gradable_opposite	len4-b01-20260715
經濟效益	no_gradable_opposite	len4-b01-20260715
經濟特區	no_gradable_opposite	len4-b01-20260715
經濟雜交	no_gradable_opposite	len4-b06-20260715
經驗之談	no_gradable_opposite	len4-b02-20260715
綜上所述	no_gradable_opposite	len4-b01-20260715
綜合利用	no_gradable_opposite	len4-b01-20260715
綠色植物	no_gradable_opposite	len4-b02-20260715
維吾爾族	proper_name_or_deixis	len4-b02-20260715
線形動物	no_gradable_opposite	len4-b05-20260715
線性規劃	no_gradable_opposite	len4-b03-20260715
縫縫連連	no_gradable_opposite	len4-b06-20260715
總參謀部	no_gradable_opposite	len4-b02-20260715
總參謀長	no_gradable_opposite	len4-b02-20260715
總工程師	no_gradable_opposite	len4-b01-20260715
總後勤部	no_gradable_opposite	len4-b03-20260715
總政治部	no_gradable_opposite	len4-b02-20260715
總的來説	no_gradable_opposite	len4-b06-20260715
總而言之	no_gradable_opposite	len4-b02-20260715
繁榮昌盛	no_gradable_opposite	len4-b02-20260715
纖維植物	no_gradable_opposite	len4-b05-20260715
纖維蛋白	no_gradable_opposite	len4-b02-20260715
罄竹難書	no_gradable_opposite	len4-b04-20260715
罪魁禍首	no_gradable_opposite	len4-b05-20260715
羅曼蒂克	no_gradable_opposite	len4-b02-20260715
羅馬尼亞	proper_name_or_deixis	len4-b01-20260715
羅馬數字	no_gradable_opposite	len4-b04-20260715
羣眾組織	no_gradable_opposite	len4-b06-20260715
義務勞動	no_gradable_opposite	len4-b03-20260715
義務教育	no_gradable_opposite	len4-b01-20260715
耐火材料	no_gradable_opposite	len4-b01-20260715
耶路撒冷	proper_name_or_deixis	len4-b01-20260715
聖馬力諾	proper_name_or_deixis	len4-b03-20260715
聚苯乙烯	proper_name_or_deixis	len4-b02-20260715
聯合政府	no_gradable_opposite	len4-b03-20260715
聯合王國	proper_name_or_deixis	len4-b04-20260715
聯席會議	no_gradable_opposite	len4-b01-20260715
聯立方程	no_gradable_opposite	len4-b05-20260715
聯繫匯率	no_gradable_opposite	len4-b04-20260715
聯邦德國	proper_name_or_deixis	len4-b02-20260715
聯邦政府	no_gradable_opposite	len4-b01-20260715
聰明一世	no_gradable_opposite	len4-b04-20260715
職業道德	no_gradable_opposite	len4-b01-20260715
股份公司	no_gradable_opposite	len4-b01-20260715
胃蛋白酶	no_gradable_opposite	len4-b03-20260715
胡蘿蔔素	no_gradable_opposite	len4-b01-20260715
脊椎動物	no_gradable_opposite	len4-b02-20260715
腎上腺素	no_gradable_opposite	len4-b02-20260715
腔腸動物	no_gradable_opposite	len4-b05-20260715
膠體溶液	no_gradable_opposite	len4-b05-20260715
自來水筆	no_gradable_opposite	len4-b04-20260715
自動步槍	no_gradable_opposite	len4-b02-20260715
自動鉛筆	no_gradable_opposite	len4-b04-20260715
自古以來	no_gradable_opposite	len4-b01-20260715
自治機關	no_gradable_opposite	len4-b03-20260715
自然主義	no_gradable_opposite	len4-b02-20260715
自然災害	no_gradable_opposite	len4-b01-20260715
自然環境	no_gradable_opposite	len4-b01-20260715
自然經濟	no_gradable_opposite	len4-b03-20260715
自由主義	no_gradable_opposite	len4-b01-20260715
自行車賽	no_gradable_opposite	len4-b02-20260715
自言自語	no_gradable_opposite	campaign-b04-20260714
自賣自誇	no_gradable_opposite	len4-b04-20260715
與此同時	function_word	campaign-b07-20260714
航天飛機	no_gradable_opposite	len4-b01-20260715
航空公司	no_gradable_opposite	len4-b01-20260715
航空母艦	no_gradable_opposite	len4-b01-20260715
艾滋病毒	no_gradable_opposite	len4-b02-20260715
花花世界	no_gradable_opposite	len4-b02-20260715
花邊新聞	no_gradable_opposite	len4-b03-20260715
英雄主義	no_gradable_opposite	len4-b02-20260715
茶餘酒後	no_gradable_opposite	len4-b06-20260715
茶餘飯後	no_gradable_opposite	len4-b01-20260715
草本植物	no_gradable_opposite	len4-b02-20260715
荒山野嶺	no_gradable_opposite	len4-b01-20260715
莘莘學子	no_gradable_opposite	len4-b02-20260715
莫桑比克	proper_name_or_deixis	len4-b02-20260715
萬事俱備	no_gradable_opposite	len4-b05-20260715
萬有引力	no_gradable_opposite	len4-b02-20260715
蒙特利爾	proper_name_or_deixis	len4-b01-20260715
蒙羅維亞	proper_name_or_deixis	len4-b05-20260715
蒼松翠柏	no_gradable_opposite	len4-b04-20260715
蓋世太保	proper_name_or_deixis	len4-b04-20260715
蓋棺論定	no_gradable_opposite	len4-b04-20260715
蔓生植物	no_gradable_opposite	len4-b05-20260715
蕨類植物	no_gradable_opposite	len4-b03-20260715
薩克斯管	no_gradable_opposite	len4-b04-20260715
薩克森州	proper_name_or_deixis	len4-b05-20260715
薩拉熱窩	proper_name_or_deixis	len4-b03-20260715
薩爾瓦多	proper_name_or_deixis	len4-b02-20260715
藍田猿人	proper_name_or_deixis	len4-b05-20260715
藤本植物	no_gradable_opposite	len4-b04-20260715
藻類植物	no_gradable_opposite	len4-b04-20260715
蘭因絮果	no_gradable_opposite	len4-b05-20260715
虛無主義	no_gradable_opposite	len4-b03-20260715
虹吸現象	no_gradable_opposite	len4-b05-20260715
蜕化變質	no_gradable_opposite	len4-b06-20260715
螺絲起子	no_gradable_opposite	len4-b04-20260715
蠅頭小利	no_gradable_opposite	len4-b03-20260715
蠕形動物	no_gradable_opposite	len4-b05-20260715
血紅蛋白	no_gradable_opposite	len4-b01-20260715
血統工人	no_gradable_opposite	len4-b06-20260715
血肉之軀	no_gradable_opposite	len4-b02-20260715
血肉橫飛	no_gradable_opposite	len4-b03-20260715
行政部門	no_gradable_opposite	len4-b01-20260715
衞生設備	no_gradable_opposite	len4-b06-20260715
衣食父母	no_gradable_opposite	len4-b03-20260715
表意文字	no_gradable_opposite	len4-b05-20260715
表面張力	no_gradable_opposite	len4-b02-20260715
被上訴人	no_gradable_opposite	len4-b02-20260715
被子植物	no_gradable_opposite	len4-b03-20260715
裙帶關係	no_gradable_opposite	len4-b04-20260715
複合元音	no_gradable_opposite	len4-b05-20260715
複合材料	no_gradable_opposite	len4-b01-20260715
西伯利亞	proper_name_or_deixis	len4-b01-20260715
西班牙語	no_gradable_opposite	len4-b01-20260715
西薩摩亞	proper_name_or_deixis	len4-b05-20260715
要言不煩	no_gradable_opposite	len4-b05-20260715
見稜見角	no_gradable_opposite	len4-b06-20260715
見風轉舵	no_gradable_opposite	len4-b05-20260715
親朋好友	no_gradable_opposite	len4-b01-20260715
觀賞植物	no_gradable_opposite	len4-b03-20260715
解析幾何	no_gradable_opposite	len4-b03-20260715
解鈴繫鈴	no_gradable_opposite	len4-b05-20260715
言情小説	no_gradable_opposite	len4-b06-20260715
言談舉止	no_gradable_opposite	len4-b02-20260715
計件工資	no_gradable_opposite	len4-b03-20260715
計時工資	no_gradable_opposite	len4-b04-20260715
誓師大會	no_gradable_opposite	len4-b03-20260715
語氣助詞	no_gradable_opposite	len4-b04-20260715
説唱文學	no_gradable_opposite	len4-b06-20260715
課外作業	no_gradable_opposite	len4-b04-20260715
諾貝爾獎	proper_name_or_deixis	len4-b01-20260715
變態反應	no_gradable_opposite	len4-b02-20260715
象形文字	no_gradable_opposite	len4-b06-20260715
財政危機	no_gradable_opposite	len4-b03-20260715
財政年度	no_gradable_opposite	len4-b03-20260715
財政部長	no_gradable_opposite	len4-b01-20260715
貧下中農	no_gradable_opposite	len4-b03-20260715
貪小失大	no_gradable_opposite	len4-b05-20260715
責任事故	no_gradable_opposite	len4-b02-20260715
赤腳醫生	no_gradable_opposite	len4-b03-20260715
超導電性	no_gradable_opposite	len4-b05-20260715
超級大國	no_gradable_opposite	len4-b01-20260715
超級市場	no_gradable_opposite	campaign-b09-20260714
超羣絕倫	no_gradable_opposite	len4-b05-20260715
越冬作物	no_gradable_opposite	len4-b05-20260715
越野賽跑	no_gradable_opposite	len4-b05-20260715
趙公元帥	no_gradable_opposite	len4-b06-20260715
跨國公司	no_gradable_opposite	len4-b01-20260715
路人皆知	no_gradable_opposite	len4-b04-20260715
跳蚤市場	no_gradable_opposite	len4-b01-20260715
身心健康	no_gradable_opposite	len4-b01-20260715
軍事基地	no_gradable_opposite	len4-b01-20260715
軍事法庭	no_gradable_opposite	len4-b03-20260715
軍事科學	no_gradable_opposite	len4-b02-20260715
軍事體育	no_gradable_opposite	len4-b04-20260715
軍國主義	no_gradable_opposite	len4-b01-20260715
軟體動物	no_gradable_opposite	len4-b03-20260715
輔助貨幣	no_gradable_opposite	len4-b06-20260715
輕機關槍	no_gradable_opposite	len4-b05-20260715
輸油管線	no_gradable_opposite	len4-b06-20260715
轉氨基酶	no_gradable_opposite	len4-b06-20260715
辛亥革命	proper_name_or_deixis	len4-b01-20260715
辦公會議	no_gradable_opposite	len4-b02-20260715
辯證邏輯	no_gradable_opposite	len4-b04-20260715
農業工人	no_gradable_opposite	len4-b05-20260715
農民戰爭	no_gradable_opposite	len4-b04-20260715
農民起義	no_gradable_opposite	len4-b02-20260715
農田水利	no_gradable_opposite	len4-b01-20260715
農貿市場	no_gradable_opposite	len4-b01-20260715
迷走神經	no_gradable_opposite	len4-b03-20260715
這樣一來	no_gradable_opposite	len4-b01-20260715
通訊衞星	no_gradable_opposite	len4-b06-20260715
通貨膨脹	no_gradable_opposite	len4-b01-20260715
速效肥料	no_gradable_opposite	len4-b06-20260715
造型藝術	no_gradable_opposite	len4-b02-20260715
造謠中傷	no_gradable_opposite	len4-b05-20260715
造謠惑眾	no_gradable_opposite	len4-b06-20260715
逢年過節	no_gradable_opposite	len4-b01-20260715
連鎖反應	no_gradable_opposite	len4-b01-20260715
運動神經	no_gradable_opposite	len4-b02-20260715
過冬作物	no_gradable_opposite	len4-b06-20260715
過氧化氫	no_gradable_opposite	len4-b02-20260715
過氧化物	no_gradable_opposite	len4-b02-20260715
過渡內閣	no_gradable_opposite	len4-b05-20260715
遙遙領先	no_gradable_opposite	len4-b01-20260715
適者生存	no_gradable_opposite	len4-b02-20260715
遺傳學家	no_gradable_opposite	len4-b04-20260715
遺傳工程	no_gradable_opposite	len4-b04-20260715
邊緣科學	no_gradable_opposite	len4-b05-20260715
邏輯思維	no_gradable_opposite	len4-b01-20260715
郵政編碼	no_gradable_opposite	len4-b01-20260715
酚醛塑料	no_gradable_opposite	len4-b05-20260715
醋酸纖維	no_gradable_opposite	len4-b04-20260715
釋迦牟尼	proper_name_or_deixis	len4-b06-20260715
重中之重	no_gradable_opposite	len4-b01-20260715
重機關槍	no_gradable_opposite	len4-b05-20260715
野外工作	no_gradable_opposite	len4-b04-20260715
量子力學	no_gradable_opposite	len4-b02-20260715
金融寡頭	no_gradable_opposite	len4-b04-20260715
金雞獨立	no_gradable_opposite	len4-b04-20260715
金雞納霜	no_gradable_opposite	len4-b05-20260715
鍵盤樂器	no_gradable_opposite	len4-b04-20260715
鏈式反應	no_gradable_opposite	len4-b04-20260715
鑽木取火	no_gradable_opposite	len4-b04-20260715
長治久安	no_gradable_opposite	len4-b02-20260715
長篇小説	no_gradable_opposite	len4-b06-20260715
長線產品	no_gradable_opposite	len4-b06-20260715
閉合電路	no_gradable_opposite	len4-b05-20260715
閉路電視	no_gradable_opposite	len4-b01-20260715
開放電路	no_gradable_opposite	len4-b06-20260715
間接選舉	no_gradable_opposite	len4-b05-20260715
防毒面具	no_gradable_opposite	len4-b02-20260715
阿司匹林	proper_name_or_deixis	len4-b01-20260715
阿塞拜疆	proper_name_or_deixis	len4-b02-20260715
阿彌陀佛	proper_name_or_deixis	len4-b01-20260715
阿拉伯語	no_gradable_opposite	len4-b02-20260715
阿拉斯加	proper_name_or_deixis	len4-b01-20260715
除此之外	no_gradable_opposite	len4-b01-20260715
陰丹士林	no_gradable_opposite	len4-b05-20260715
陰極射線	no_gradable_opposite	len4-b04-20260715
隔音符號	no_gradable_opposite	len4-b05-20260715
障礙賽跑	no_gradable_opposite	len4-b05-20260715
隨行人員	no_gradable_opposite	len4-b03-20260715
隨遇平衡	no_gradable_opposite	len4-b06-20260715
隱形眼鏡	no_gradable_opposite	len4-b06-20260715
隱花植物	no_gradable_opposite	len4-b05-20260715
雀巢咖啡	proper_name_or_deixis	len4-b06-20260715
集成電路	no_gradable_opposite	len4-b01-20260715
集體經濟	no_gradable_opposite	len4-b01-20260715
雌雄異株	no_gradable_opposite	len4-b05-20260715
